"sale_code","barcode"
"582452","7896714213736"
"582452","7891317422028"
"582452","7896523200576"
"582455","7894903960416"
"582455","7896523200576"
"582462","7896023733765"
"582463","7896423481853"
"582463","4005900036728"
"582463","7898958060992"
"582465","7896714207551"
"582465","7896094921337"
"582465","7896094209701"
"582465","7896094921979"
"582471","7896422504386"
"582471","7896714231143"
"582471","7897473206861"
"582471","7896015560300"
"582471","7898549758413"
"582471","7899706159258"
"582472","7896523216812"
"582479","7891150028647"
"582479","7898087700110"
"582479","7896714200804"
"582479","611269991000"
"582479","7891150014107"
"582486","7896306623448"
"582486","7891000249239"
"582486","7896423469820"
"582486","7896637022439"
"582487","7898277712565"
"582487","7896094912977"
"582487","7896023776472"
"582488","7896423420180"
"582488","7891000107836"
"582488","7896222720863"
"582495","1111111111111A"
"582498","7896138700515"
"582498","7896222720863"
"582498","7891463000408"
"582498","7891010246952"
"582503","7896015560331"
"582503","7896523200576"
"582503","7891010560737"
"582503","7622300988517"
"582503","7895858017316"
"582503","7891000107836"
"582503","7896523210797"
"582503","1111111111111A"
"582505","42110200"
"582505","1111111111111A"
"582505","4005808692576"
"582508","047400179240"
"582508","7896094209695"
"582508","6920354824395"
"582508","7896422519830"
"582511","7898039565453"
"582511","3253581581568"
"582511","7896311708314"
"582511","7896112402244"
"582511","7898687730838"
"582511","7896658033575"
"582511","7898903925529"
"582511","7898567750703"
"582513","048675991001"
"582513","0000023384248"
"582521","7898087700110"
"582522","7894900180503"
"582522","7500435128940"
"582524","7896714213736"
"582524","7894650013557"
"582537","7898994914600"
"582537","7896112402312"
"582537","7891721028335"
"582537","7896222720863"
"582537","7898948648292"
"582537","7898948648179"
"582538","1220000290068"
"582542","7896007551019"
"582542","7898087700110"
"582542","7896026307079"
"582559","7891317001636"
"582575","7896714231143"
"582576","7896770980979"
"582576","7891010974930"
"582576","7896685303450"
"582579","7622300807399"
"582579","78939301"
"582579","7891000248768"
"582579","78939318"
"582580","7891000107836"
"582580","7896094921344"
"582581","7891058002916"
"582583","7891317422028"
"582583","6971472180580"
"582604","0000023384248"
"582604","7613034968388"
"582609","7891000248768"
"582609","7898647922624"
"582609","7899026422315"
"582609","7899026401723"
"582609","7899026407572"
"582609","7896311710348"
"582609","7898048031123"
"582609","7896423420180"
"582614","7891800000658"
"582614","7896422504454"
"582614","7894900010015"
"582614","7891000249239"
"582620","7908007905478"
"582626","7622210564313"
"582629","7898358040587"
"582629","7896112181002"
"582629","7891000107836"
"582629","7622300991418"
"582632","7896423420180"
"582632","78939318"
"582633","7891024179925"
"582633","0000023384248"
"582647","7896714231143"
"582647","7891317015176"
"582664","7894900010015"
"582672","7897799802464"
"582672","7896213306076"
"582672","7898581084051"
"582675","7622300862329"
"582675","7898039563732"
"582682","7891000249239"
"582696","7891010504755"
"582696","7896902211544"
"582704","7896714213736"
"582712","7891000248768"
"582714","7896094921429"
"582714","7891800364798"
"582714","7896004703596"
"582714","7891010504755"
"582724","7896006214441"
"582724","78938830"
"582733","7891142982094"
"582733","78904231"
"582745","7891010037192"
"582745","7896044994978"
"582745","7896423470994"
"582745","7896044997092"
"582745","7891010579289"
"582745","7891000460207"
"582745","7896044994916"
"582745","7896423420180"
"582745","7896083411603"
"582750","78939318"
"582750","9002490247379"
"582762","7896523200576"
"582765","1234564A"
"582766","7891463001771"
"582766","7896138700386"
"582768","7896714224688"
"582768","7891721019944"
"582768","7898039563732"
"582768","7891058002916"
"582768","7896138700386"
"582775","1111111111111A"
"582776","1111111111111A"
"582778","7891800364880"
"582778","731509017373"
"582778","7896114312770"
"582778","7908414448643"
"582778","7898207210567"
"582778","7898583470500"
"582778","7898039563732"
"582778","7896331706567"
"582785","7500435132602"
"582785","1111111111111A"
"582785","7891010618780"
"582808","7891317422028"
"582810","7908124401822"
"582810","7897799802464"
"582816","7896138700515"
"582822","7896094921399"
"582822","7891058019365"
"582822","7896004703596"
"582827","7506309840581"
"582827","1111111111111A"
"582827","7891150021679"
"582827","7891010248178"
"582827","7897947600966"
"582834","7891000062661"
"582834","7896023700231"
"582842","7896112129301"
"582842","7896714218267"
"582842","7896004703398"
"582842","7891058003562"
"582850","7891000460207"
"582850","7896658001901"
"582869","7896094912977"
"582869","7896094903289"
"582871","7896641810695"
"582875","7896094912977"
"582875","7896006261810"
"582875","7896094921399"
"582875","7896523201719"
"582884","7894900010015"
"582884","7892840254940"
"582885","7897512900811"
"582885","7891463001771"
"582891","1111111111111A"
"582897","7891317477592"
"582899","7500435188050"
"582899","7896523216447"
"582899","7896714274799"
"582902","7898125712174"
"582902","7898060099965"
"582908","7891058017507"
"582908","7896094921979"
"582914","7896311709489"
"582914","7898087700110"
"582915","7891000248768"
"582916","7891000460207"
"582928","7896007550890"
"582928","7590002012468"
"582928","78600010"
"582928","1111111111111A"
"582928","7891000062661"
"582932","7891317427542"
"582933","3337872413025"
"582933","7896423481853"
"582933","7500435127370"
"582933","7896311769315"
"582936","78909434"
"582936","7891000248768"
"582936","80052487"
"582936","7898087700110"
"582938","7891182016353"
"582938","7891721020049"
"582938","7896714231143"
"582940","7896714207551"
"582940","7891058464073"
"582940","7896007550456"
"582942","7896523216447"
"582943","7896714231143"
"582944","7896714231143"
"582944","7896111994313"
"582944","7891182050081"
"582944","7891000107836"
"582944","7896111954478"
"582957","0000023384248"
"582957","7898100240777"
"582957","7896112115175"
"582958","7896714231143"
"582967","7896714211312"
"582967","7897595605924"
"582967","7891317477592"
"582967","7896004710891"
"582978","7891317427542"
"582978","7896523227566"
"582993","7898943044136"
"582993","7896138700515"
"582993","7896033293815"
"582995","7898039564982"
"582995","7896138700386"
"583002","7898581080497"
"583002","7897512900811"
"583005","7891000460207"
"583008","7897322704944"
"583008","0000023384248"
"583008","7891058169015"
"583012","7896094910683"
"583015","7897322702209"
"583015","78911222"
"583015","7896094211001"
"583017","7891317450359"
"583018","7891721201806"
"583018","7891058017507"
"583018","0000023384248"
"583020","0000023384248"
"583020","7896004703398"
"583020","7896181907626"
"583023","7898060030210"
"583023","7896227800171"
"583023","7896004703398"
"583035","78938816"
"583039","7896714213736"
"583043","7896222720863"
"583046","78912359"
"583046","7898047200728"
"583046","7622300862367"
"583050","7898060099965"
"583052","7891010246952"
"583052","7896138700614"
"583052","7896523200576"
"583053","7896094912298"
"583053","7896094912977"
"583053","78912366"
"583066","1111111111111A"
"583066","80853671"
"583066","7622210411501"
"583076","7891317421854"
"583076","7896714223841"
"583076","7891058002916"
"583079","7896422506267"
"583079","7896112181729"
"583079","7891317489366"
"583079","0000023384248"
"583079","7898301056740"
"583079","7891010032241"
"583085","7895858017316"
"583085","7896523227375"
"583085","7896016807206"
"583085","7897512900811"
"583085","7896523227573"
"583085","7890704810516"
"583085","7896094909182"
"583085","7896006216797"
"583089","7896006208266"
"583089","1111111111111A"
"583095","0000023384248"
"583095","7898639690418"
"583100","7897799802464"
"583100","7894916508353"
"583106","7891317000752"
"583106","7891000107836"
"583113","7898048003021"
"583113","7891317422028"
"583123","7891033471706"
"583123","78922327"
"583123","7509552917420"
"583123","7896222720863"
"583143","7898504773659"
"583143","7897018510019"
"583143","7896641810695"
"583143","7896523206295"
"583143","7897512902228"
"583149","78922327"
"583149","7896548113479"
"583149","7891150041837"
"583149","7898422746827"
"583149","7897947615250"
"583149","7898994914600"
"583150","7898358040587"
"583150","7898039563732"
"583183","78915398"
"583183","7898087700097"
"583187","7891317422028"
"583187","7896261013483"
"583187","7896004769660"
"583191","7891000460207"
"583191","7896523216812"
"583191","7898647920057"
"583192","7622300988517"
"583192","101011208"
"583193","1234564A"
"583200","7896714231143"
"583200","7896138700386"
"583200","7896548113059"
"583200","7897799802464"
"583200","7898087700110"
"583200","7622300862442"
"583207","7896222720429"
"583207","7896523216812"
"583221","7896016807206"
"583221","7891058002916"
"583224","7896094910683"
"583271","78939318"
"583274","7896016807206"
"583274","7896023702440"
"583274","7897572001589"
"583274","7896094917712"
"583276","7896004706764"
"583291","7899621105378"
"583291","7896227800829"
"583291","7899621105392"
"583294","7896548140581"
"583294","7896004721903"
"583294","7500435132589"
"583294","7898048004004"
"583294","7896422519830"
"583297","7896902214101"
"583297","1234564A"
"583297","7895339021269"
"583297","7898432931275"
"583297","7898432931299"
"583301","7896227800829"
"583302","1234564A"
"583304","7896112134213"
"583304","7896422520980"
"583304","7896004703398"
"583313","1220000290068"
"583315","7896004719214"
"583315","7896641810695"
"583316","7898060099965"
"583316","382900147031"
"583320","7896714207551"
"583322","7899420506253"
"583322","7891317422028"
"583323","7908007905478"
"583325","7896094910683"
"583328","8710103873204"
"583328","7898932370727"
"583328","7896138700386"
"583333","7896241225547"
"583333","7891721025334"
"583333","7896023733765"
"583333","7895858010324"
"583333","7891721012884"
"583344","7896714213736"
"583353","7896138700386"
"583353","7506195153574"
"583356","7896094910683"
"583362","7896014146437"
"583362","7898681350018"
"583362","7896111940877"
"583362","7896111919477"
"583362","7896523206295"
"583362","7896138700515"
"583365","7891317004330"
"583365","7891317477592"
"583368","7896714213736"
"583368","1100"
"583368","7891106909624"
"583369","7891317422028"
"583369","7898911246999"
"583369","7891058025137"
"583369","7898087700110"
"583371","7896138700515"
"583371","7891317180553"
"583371","7891035990861"
"583371","7896222717177"
"583371","78938816"
"583373","7891058002961"
"583376","7898087700110"
"583376","7896070600447"
"583376","7898087700127"
"583378","7896006214670"
"583378","7896641810695"
"583382","7896094912977"
"583382","78912366"
"583386","7891000062661"
"583386","7622300988517"
"583397","7898039565453"
"583397","7896658027208"
"583397","7898585292476"
"583400","7896641810244"
"583403","7899838834115"
"583403","7891317101985"
"583403","7896138700386"
"583426","076660008649"
"583426","78939301"
"583426","7896714213736"
"583430","7896290402234"
"583430","7891010246952"
"583430","0000023384248"
"583436","7891317001926"
"583436","0000023384248"
"583448","7896714213736"
"583449","7896423420180"
"583449","7896530723112"
"583449","7622300988517"
"583449","7896004716299"
"583449","7896530723099"
"583449","7891000079393"
"583454","7896523200576"
"583459","0000023384248"
"583459","7894916501415"
"583465","7898624392778"
"583465","7896111913475"
"583465","7891317427542"
"583467","7898087700127"
"583467","7896472500253"
"583467","0618231878505"
"583476","731509787054"
"583476","7891033913206"
"583476","7896049528505"
"583476","7891033302079"
"583476","7506306241176"
"583476","7891150026025"
"583476","7891033803583"
"583476","731509966565"
"583476","7896331703443"
"583476","3504105035471"
"583476","7891033926046"
"583481","7896779604333"
"583481","7896714213736"
"583481","4005900648419"
"583481","7896422504454"
"583481","7891800341997"
"583481","7891010249908"
"583481","7896770979126"
"583481","7898039566290"
"583484","0000023384248"
"583484","7500435171106"
"583488","611269991000"
"583502","7897512900811"
"583502","7908007901968"
"583502","7896676432855"
"583502","7896548139585"
"583502","7898681350339"
"583502","7896006290988"
"583502","7896006290070"
"583502","7896094903289"
"583502","7897900310963"
"583513","7896138700614"
"583513","7896138700515"
"583514","7898959897238"
"583520","7894900180503"
"583520","7622300988517"
"583520","7896306612817"
"583520","7894900010015"
"583526","7898087700110"
"583529","7897517917548"
"583529","7895144603063"
"583529","7898009433171"
"583541","7896714207551"
"583541","7896006213130"
"583541","7898959897238"
"583549","7896279103787"
"583549","7896222717788"
"583549","78938816"
"583549","7896523221724"
"583549","7898501760294"
"583549","78938854"
"583552","1111111111111A"
"583552","7896423420180"
"583552","7899706203715"
"583552","7899706203685"
"583552","7899706203777"
"583566","7896714207551"
"583566","7898647925991"
"583566","7895800309780"
"583566","7896094903272"
"583566","7898958060855"
"583572","78939301"
"583572","8903855062822"
"583577","7891058002961"
"583580","7898585292353"
"583580","7896714213736"
"583580","7509546672298"
"583581","7896222720863"
"583586","7896523200576"
"583595","7892840120214"
"583595","7894900180503"
"583599","7891058002916"
"583603","7793100130243"
"583603","7896658028311"
"583603","7896637032544"
"583603","7893454714325"
"583603","0000023384248"
"583620","7895296105040"
"583628","7896015518875"
"583628","7896512904621"
"583628","7896714231143"
"583628","7896658030284"
"583628","7896006229971"
"583628","7500435127370"
"583628","7896094917835"
"583628","7898040329655"
"583628","7896512949417"
"583631","7891317422028"
"583640","1111111111111A"
"583646","1111111111111A"
"583646","7891142115126"
"583650","7891317427542"
"583650","7891106001946"
"583651","7891317478810"
"583651","7896523202822"
"583662","7896213306076"
"583662","7891317450359"
"583662","7908134200040"
"583668","7896004758275"
"583668","7891317422028"
"583677","7896004703398"
"583680","7891317422028"
"583680","7896004703398"
"583697","7898932370727"
"583697","7896138700515"
"583700","7896523227573"
"583701","7898039563732"
"583702","7891040211524"
"583702","7898060099965"
"583702","7891800000665"
"583703","7896212414468"
"583703","7898087700110"
"583708","7896222720863"
"583708","7897799802464"
"583709","7896472513284"
"583709","7896523202822"
"583717","7896006216568"
"583717","78939301"
"583722","7622210564313"
"583722","7898087700110"
"583722","7896422507158"
"583724","7896138700515"
"583724","7898029550063"
"583724","7891000287736"
"583724","7612412422429"
"583730","7622300847791"
"583730","7896548198957"
"583730","78938816"
"583730","78938830"
"583730","300653144978"
"583734","7898943044563"
"583734","7896094922105"
"583734","1234564A"
"583734","7891010245337"
"583734","7898927980740"
"583734","7891800644470"
"583735","7896222720863"
"583737","7891317477592"
"583737","7896523224459"
"583751","7896007550890"
"583751","7898959897238"
"583751","736532316066"
"583751","7896138700386"
"583753","7891058002916"
"583757","7896714231143"
"583758","7897169207233"
"583758","1111111111111A"
"583762","7896094903289"
"583762","7896658001918"
"583762","7898958060855"
"583762","7898647920163"
"583768","7896026170482"
"583768","1111111111111A"
"583768","7896422504133"
"583768","1000"
"583768","7896004712147"
"583774","78938878"
"583774","78938830"
"583774","7892840215217"
"583774","7897309408421"
"583774","7898934595463"
"583774","8410525159619"
"583774","7891151030656"
"583774","7898048204701"
"583784","7896000716712"
"583784","7896798600194"
"583784","7896138700614"
"583784","78905108"
"583792","7898414851577"
"583792","7891268187144"
"583792","7898100243792"
"583792","7896714213736"
"583792","7622210641939"
"583792","7896090611607"
"583798","7896138700386"
"583798","7896023776472"
"583809","7891058017507"
"583819","7896423420180"
"583819","7896311769315"
"583819","7891000248768"
"583820","7899621105378"
"583820","7898225521942"
"583820","7891000248768"
"583822","7896714213736"
"583823","7895144603063"
"583823","7898039566290"
"583823","8710103873266"
"583824","7896224410724"
"583824","78939318"
"583824","7896023732935"
"583824","78938816"
"583824","7622300862442"
"583827","7896094903289"
"583827","7896006214670"
"583827","7896094912977"
"583828","7896015511159"
"583828","7896094912977"
"583828","7895144603087"
"583828","7896641810695"
"583828","7891058002916"
"583829","7896094903104"
"583831","7896523202822"
"583838","7896094999978"
"583838","7896094921399"
"583843","7896222720863"
"583843","7891142115492"
"583845","7891000107836"
"583845","7896672202681"
"583845","7896222720863"
"583845","7891058464073"
"583845","1111111111111A"
"583846","7897512900019"
"583846","7896004706764"
"583848","7898911306679"
"583848","7896641810695"
"583848","618231943777"
"583848","618231878499"
"583848","7891106907286"
"583853","7896222720863"
"583856","7891106915182"
"583856","7896262304351"
"583856","7896016807206"
"583856","7500435106580"
"583856","7898087700097"
"583858","78900776"
"583858","7896222720863"
"583859","7896714213736"
"583869","7896094912298"
"583872","7891000379103"
"583872","78939318"
"583872","7896306623684"
"583880","7896523227573"
"583882","7892840808051"
"583882","1220000290068"
"583884","7891000405703"
"583884","7891058002916"
"583911","7898198860024"
"583911","7908007905478"
"583911","7896540787531"
"583917","7898039564951"
"583917","7898959897238"
"583920","78938816"
"583920","7622210862679"
"583921","7891142200143"
"583921","7896658001901"
"583921","7896523206288"
"583921","7896714205861"
"583921","7898074617322"
"583921","78900806"
"583921","7896004721903"
"583923","7896714207551"
"583923","7896902214859"
"583923","7896269900150"
"583923","7896094922105"
"583923","7891142177056"
"583932","7896006216797"
"583932","7896094912977"
"583935","7891151034494"
"583935","7896004703398"
"583935","7891106001946"
"583935","7896714231143"
"583936","7896222720863"
"583936","7896112401193"
"583936","7891142201676"
"583936","7896641813146"
"583944","7896641810244"
"583944","7891268044409"
"583944","7891317177683"
"583944","7896023703614"
"583944","7898919703364"
"583946","7898087700127"
"583946","7896015592332"
"583946","7898087700110"
"583954","1220000290068"
"583954","7891060996715"
"583954","7899026422315"
"583954","7898430192913"
"583954","7899488903681"
"583956","7898959897238"
"583956","7891010032906"
"583956","7896004715049"
"583956","7896044963509"
"583956","7898125712174"
"583964","7891033803576"
"583964","7896094912977"
"583964","7896094903289"
"583964","7891033925520"
"583964","7896094903104"
"583964","7896331705096"
"583964","7896641810244"
"583965","7891058015756"
"583965","7896523213828"
"583965","7891317422028"
"583965","7891317427542"
"583965","7895858017316"
"583969","78600027"
"583969","7895144603223"
"583969","7898185413288"
"583969","7895144191768"
"583969","7500435127370"
"583973","7891058002657"
"583973","7891317427542"
"583975","7896523216447"
"583975","7896306621123"
"583976","7891317427542"
"583976","7891058002657"
"583978","7896222721198"
"583978","0000023384248"
"583987","7896015592974"
"583987","7898911246999"
"583987","7896843200164A"
"583987","7896094209619"
"583987","7891721020506"
"583987","7898027870293"
"583987","7898911246708"
"583987","7898048204701"
"583999","7899706188326"
"583999","7898958060213"
"583999","7898039566290"
"583999","7891024034996"
"583999","7898039565453"
"583999","7891024115107"
"583999","7897517907280"
"583999","7891024032886"
"584003","7895800304211"
"584003","7898087700110"
"584007","7896523200576"
"584007","7896714200804"
"584009","7894900010015"
"584017","7894900010015"
"584019","7891058002916"
"584028","7896523216812"
"584029","7896227800829"
"584029","7896227800171"
"584029","7896004705682"
"584043","7897780209913"
"584043","78909830"
"584043","7898125712174"
"584043","7891463000347"
"584045","7898506720255"
"584045","7891350034646"
"584045","7501006721317"
"584045","7506309840024"
"584045","7898087700110"
"584045","7891033925582"
"584046","78900806"
"584046","7896036571415"
"584049","0000023384248"
"584049","7898432925069"
"584049","7896676434323"
"584049","7891317180539"
"584053","7896138700515"
"584059","7891010974930"
"584060","9001616670558"
"584060","0000023384248"
"584070","7898087700110"
"584070","7891010031633"
"584070","7896007542864"
"584071","7891268044409"
"584071","7909690333487"
"584071","7791293032467"
"584071","7898087700097"
"584074","7896111992777"
"584074","7896111913895"
"584074","78911222"
"584074","7891058002916"
"584074","7899026407572"
"584077","7891106910248"
"584077","7898125712174"
"584077","7896004802473"
"584077","7897595901316"
"584079","7891317422028"
"584082","7896006284369"
"584082","7896523227375"
"584082","7896523216447"
"584084","7891000049235"
"584084","7896658001789"
"584084","7891010986155"
"584084","7898927111045"
"584084","1220000290068"
"584084","7891317450359"
"584094","7898087700127"
"584098","7896023733765"
"584103","7891058002916"
"584103","7895296210959"
"584105","7896658005336"
"584105","7899706124829"
"584105","7891142115492"
"584110","7898087700110"
"584110","7500435146142"
"584110","7892840808174"
"584113","7896641810244"
"584113","7896015518875"
"584113","7891317001063"
"584113","78911239"
"584113","7896226102542"
"584113","7896658001901"
"584113","7897322709376"
"584114","7622210411501"
"584114","7898087700110"
"584117","7898087700097"
"584127","7891058002916"
"584127","7892840816438"
"584127","7894900010015"
"584137","4001638099202"
"584137","7891010249939"
"584137","7896138700386"
"584137","7896663302550"
"584137","78922327"
"584137","7896862918149"
"584140","7898087700110"
"584140","7891317422028"
"584143","7908007905478"
"584146","7896015511159"
"584146","7896090611607"
"584146","7894900010015"
"584148","4005900669308"
"584148","78912359"
"584148","7506309889368"
"584153","7896422519830"
"584170","7896110011141"
"584170","7891010245603"
"584175","7896714231143"
"584180","7896026171182"
"584180","7898087700110"
"584183","7509546660561"
"584183","7891010249908"
"584183","7898959897238"
"584187","7896714207551"
"584203","7891317422028"
"584206","7896111987407"
"584206","7897512900811"
"584206","137"
"584206","1100"
"584206","7897900310963"
"584208","1220000290068"
"584209","7896026120494"
"584209","7891463000378"
"584209","7896714213736"
"584209","7908512700834"
"584209","7896094201514"
"584209","7896138700614"
"584209","7896422520669"
"584209","7891317001063"
"584209","7896112126768"
"584210","7898994914600"
"584212","7896227800829"
"584214","78912359"
"584222","7908007905478"
"584222","7896902205260"
"584230","7896331703443"
"584231","7891317422042"
"584231","7896061951428"
"584231","7891317450359"
"584231","7896023706080"
"584238","7896523216447"
"584238","7897512900811"
"584238","7898048003069"
"584244","7898087700110"
"584249","7891058002916"
"584249","7896111986820"
"584249","7896111913789"
"584249","7896111994313"
"584252","7891317450359"
"584252","7896006276159"
"584269","7898087700110"
"584270","7896222717955"
"584270","78938830"
"584272","7891317001056"
"584272","7896253900913"
"584275","7891317450359"
"584275","7896714213736"
"584276","7891000248829"
"584276","7898958060824"
"584276","7622300991418"
"584276","7891317422028"
"584277","7896714213736"
"584277","7896004803456"
"584279","7891800000665"
"584279","7898048003069"
"584279","7898959897238"
"584279","7891800000672"
"584282","7896641810244"
"584282","7898087700110"
"584282","1234564A"
"584283","7898959897238"
"584283","7500435106658"
"584284","7896253900913"
"584289","7891058019679"
"584289","7896138700614"
"584289","7896015529789"
"584291","7891000107836"
"584302","7891058002916"
"584303","7896523202600"
"584303","7897799802464"
"584304","7898087700097"
"584309","78939301"
"584309","7891721019845"
"584310","7896714213736"
"584310","7896094922075"
"584310","7791969029807"
"584310","7891010249922"
"584313","7500435146166"
"584313","7622300862367"
"584313","7898087700097"
"584314","78911239"
"584314","7896714231143"
"584314","7896004812168"
"584319","7896714213736"
"584319","7896658001901"
"584319","78911239"
"584319","7896004812168"
"584322","7891142115492"
"584322","7896714231143"
"584322","7896523216454"
"584326","7898087700110"
"584326","7891010247409"
"584327","611269991000"
"584327","7895144892825"
"584327","7891008121728"
"584327","78938878"
"584329","7899547506839"
"584330","7898994914600"
"584330","7891317009441"
"584331","7896888500120"
"584331","7897322702209"
"584331","7896714213736"
"584332","7898911308222"
"584332","7896641810244"
"584335","7898040321871"
"584335","7896138700386"
"584335","7891058002008"
"584337","7891058002916"
"584337","7891151030656"
"584338","7898087700110"
"584338","7898060132624"
"584339","7894900010015"
"584339","78909434"
"584339","7892840253745"
"584340","7896331703443"
"584341","78915398"
"584341","7898040329587"
"584341","7896004703398"
"584341","42360407"
"584346","7896714207551"
"584347","7896523202600"
"584347","7891010974930"
"584347","7896714213736"
"584353","7896523202822"
"584354","7896523227573"
"584354","7896181907176"
"584355","7898416839931"
"584355","1111111111111A"
"584355","7896637026802"
"584355","7891317422028"
"584356","78911222"
"584357","7896523209364"
"584357","7896714213736"
"584357","7896523208022"
"584357","7891350034622"
"584358","7896138700386"
"584358","7908007905478"
"584360","7896212414468"
"584360","7896523200576"
"584365","113986"
"584365","7896083400935"
"584365","7896110011141"
"584365","736532174628"
"584369","7898994914600"
"584370","7896006216766"
"584370","7896006216544"
"584370","7896253900913"
"584372","7891317450359"
"584372","7897517920777"
"584375","7896006231103"
"584375","78900806"
"584381","7891010974930"
"584381","7898959897238"
"584381","7898502733174"
"584381","4005808850617"
"584381","7896007547173"
"584381","7896770900038"
"584383","7896094903289"
"584383","7898087700110"
"584384","7897572000896"
"584384","7896110011141"
"584387","7896023733765"
"584387","7891058020316"
"584388","7891317000509"
"584388","7622210564313"
"584388","7896523216812"
"584390","7898415822019"
"584390","1111111111111A"
"584392","7891058002916"
"584392","7891150037519"
"584392","7891150037328"
"584392","7896014183081"
"584394","7891000079393"
"584394","0000023384248"
"584395","7891268187144"
"584398","78900776"
"584398","7891317427542"
"584398","7891721019845"
"584398","7896523210070"
"584400","7896006216797"
"584400","7891268187144"
"584402","7896714218267"
"584402","7896006291770"
"584404","7896222720863"
"584406","7898039565453"
"584406","7897076910950"
"584407","7896004753218"
"584407","7896227800829"
"584411","7896094903289"
"584411","7896015521646"
"584412","4005900696847"
"584412","7896023788796"
"584412","42360407"
"584412","7891317427542"
"584416","7896014140480"
"584416","78934696"
"584416","4005900036728"
"584416","7896138700386"
"584416","7509546668055"
"584418","7891150037250"
"584418","7896714213255"
"584418","7891037144705"
"584418","7898587774314"
"584418","7896116801517"
"584418","0000023384248"
"584418","7500435154222"
"584418","7896658001918"
"584423","7897411610958"
"584423","7896641810695"
"584423","7897512900811"
"584425","7896714213736"
"584425","7896331700459"
"584425","7891721019890"
"584425","5702191025576"
"584425","7896641810695"
"584433","7896222718730"
"584433","7896714231143"
"584435","7895144603063"
"584436","7896112100539"
"584436","7896714218267"
"584438","7898916464213"
"584438","7622210564313"
"584441","7898060099965"
"584441","7891800364958"
"584447","7896222720863"
"584447","4005900707550"
"584447","7612412422429"
"584447","7896016807206"
"584447","7500435122627"
"584447","7891106004213"
"584447","7896112101567"
"584447","6920354824395"
"584447","7891025107910"
"584447","7896044963486"
"584447","7896046381004"
"584447","7896006241003"
"584447","7891317422042"
"584451","7898087700110"
"584454","0000023384248"
"584454","7896094903036"
"584456","7896714218267"
"584456","7891317004286"
"584457","7896641810244"
"584457","7898087700110"
"584459","7898087700110"
"584459","7896931614941"
"584459","7896227800799"
"584459","7896227800829"
"584463","78939318"
"584464","7898087700097"
"584464","78602731"
"584470","7896982900147"
"584470","7896138700386"
"584472","7891268187144"
"584472","7896004803463"
"584475","7898087700110"
"584479","7899547506839"
"584479","7896888500120"
"584482","7896523200576"
"584482","7590002023228"
"584482","78906884"
"584486","7898560664250"
"584486","7892840817909"
"584486","7898148294121"
"584492","7908007905478"
"584494","7897512900811"
"584494","7896714213736"
"584494","7896094209503"
"584495","7891010986155"
"584495","7896094903289"
"584495","7896006203186"
"584495","7896114313197"
"584497","7896138700614"
"584498","7898148294121"
"584502","7891106913997"
"584502","7891058002916"
"584503","7896523216812"
"584503","7896714207551"
"584504","7898132982058"
"584504","7898994914600"
"584507","7898087700110"
"584507","7896423480894"
"584509","7891000062661"
"584509","7898279790394"
"584510","7613036671927"
"584510","7898087700097"
"584510","7898087700110"
"584515","7896023729287"
"584515","7896004742212"
"584515","7898087700127"
"584515","7898647924338"
"584517","78938816"
"584517","7622210696922"
"584519","7891055815601"
"584519","7896138700386"
"584519","7897144661302"
"584522","7896714221519"
"584522","7896094912977"
"584523","7897076910974"
"584523","7898087700097"
"584524","7896714231143"
"584524","7896004707532"
"584524","7891317465643"
"584525","7896423420180"
"584525","78939318"
"584525","78939301"
"584525","78912366"
"584525","78912359"
"584526","7896112114413"
"584526","7896015516970"
"584526","7896015591809"
"584526","7896138700614"
"584527","7896019611749"
"584527","78939301"
"584527","7891317010119"
"584531","7896222720863"
"584532","7896663325108"
"584532","7891317422028"
"584532","7896714209647"
"584533","4005900453259"
"584533","7897799802464"
"584534","7898916464176"
"584534","7896714207018"
"584534","7892953101865"
"584534","7896094922105"
"584537","7897799802464"
"584537","7506339394603"
"584537","7500435127264"
"584542","7897780203126"
"584542","7896714213736"
"584542","7896902212565"
"584542","7896523200576"
"584547","7896018703070"
"584547","7896523227573"
"584548","7891142982186"
"584548","7898087700110"
"584553","7896094912977"
"584553","7896094903289"
"584554","7896331706451"
"584554","7896671620035"
"584554","7898916464091"
"584554","7898916464176"
"584554","7898101642846"
"584554","7896902212527"
"584554","5004"
"584554","7891058002916"
"584554","7896423481853"
"584556","7898087700110"
"584556","7896094208285"
"584558","7896222720863"
"584558","7891151034494"
"584558","7896714231143"
"584559","7898060099965"
"584559","7896224410670"
"584559","7891800644470"
"584559","7896331706567"
"584560","7896070600447"
"584560","7896004714578"
"584560","7897158700011"
"584560","7891058020316"
"584560","1111111111111A"
"584561","7896222720863"
"584562","7896015511159"
"584565","7896422504454"
"584565","7891800364866"
"584566","7896523216812"
"584567","7896523216812"
"584573","7895144603063"
"584576","7891010560812"
"584576","7895296105040"
"584576","7894900010015"
"584578","7896658007941"
"584578","78922310"
"584578","7896138700386"
"584579","7896112401322"
"584579","7896138700614"
"584579","7896094914087"
"584582","7896275300104"
"584582","7894900010015"
"584584","7896006214670"
"584584","7891058002916"
"584587","7896016807206"
"584597","7891317415129"
"584597","7896138700614"
"584603","7896422519830"
"584607","7894900180503"
"584607","7622210564313"
"584613","602883464483"
"584613","7898087700127"
"584613","7896311710300"
"584613","618231878499"
"584615","0000023384248"
"584615","7908007905478"
"584626","7891800364958"
